	evaluation_mode	train_size	validation_unbalance_rate	use_scale_free_distribution	precision	positive_likelyhood_ratio	matthews_correlation_coefficient	threat_score	specificity	accuracy	prevalence	negative_likelyhood_ratio	recall	diagnostic_odds_ratio	balanced_accuracy	negative_predictive_value	informedness	markedness	false_discovery_rate	fowlkes_mallows_index	false_omission_rate	f1_score	prevalence_threshold	fall_out	miss_rate	auroc	auprc	time_required_for_training	time_required_for_evaluation	time	task_name	model_name	library_name	graph_name	nodes_number	edges_number	evaluation_schema	holdout_number	holdouts_kwargs	use_subgraph_as_support	node_feature_shapes	node_type_feature_shapes	edge_type_feature_shapes	number_of_threads	python_version	platform	node	embiggen_version	number_of_holdouts	number_of_slurm_nodes	time_required_to_compute_constant_node_features	time_required_to_compute_constant_node_type_features	time_required_to_compute_constant_edge_features	time_required_for_setting_up_holdout	time_required_to_compute_node_features	time_required_to_compute_node_type_features	time_required_to_compute_edge_type_features	time_required_to_compute_edge_features	features_names	('model_parameters', 'random_state')	('model_parameters', 'edge_features')	('model_parameters', 'edge_embeddings')	('model_parameters', 'cooccurrence_iterations')	('model_parameters', 'cooccurrence_window_size')	('model_parameters', 'number_of_epochs')	('model_parameters', 'number_of_edges_per_mini_batch')	('model_parameters', 'learning_rate')	('model_parameters', 'first_order_decay_factor')	('model_parameters', 'second_order_decay_factor')	('model_parameters', 'avoid_false_negatives')	('model_parameters', 'use_scale_free_distribution')	('features_parameters', 'random_state')	('features_parameters', 'embedding_size')	('features_parameters', 'epochs')	('features_parameters', 'learning_rate')	('features_parameters', 'learning_rate_decay')	('features_parameters', 'avoid_false_negatives')	('features_parameters', 'use_scale_free_distribution')	('features_parameters', 'node_embedding_path')	('features_parameters', 'dtype')	('features_parameters', 'verbose')	('features_parameters', 'contextual_node_embedding_path')	('features_parameters', 'clipping_value')	('features_parameters', 'number_of_negative_samples')	('features_parameters', 'walk_length')	('features_parameters', 'iterations')	('features_parameters', 'window_size')	('features_parameters', 'max_neighbours')	('features_parameters', 'central_nodes_embedding_path')	('features_parameters', 'contextual_nodes_embedding_path')	('features_parameters', 'normalize_by_degree')	('features_parameters', 'stochastic_downsample_by_degree')	('features_parameters', 'normalize_learning_rate_by_degree')	('features_parameters', 'return_weight')	('features_parameters', 'explore_weight')	('features_parameters', 'metric')	('features_parameters', 'root_node_name')
1	test	0.0138064691637981	1.0	False	0.998632322771826	365.0833333333297	0.9205985686999032	0.9437742352434296	0.997411561691113	0.9624676445211388	0.6666666666666666	0.0551470588235293	0.944995685936152	6620.177777777718	0.9712036238136325	0.9006622516556292	0.9424072476272648	0.8992945744274552	0.0013676772281741	0.9714438927986392	0.0993377483443708	0.9710739221988252	0.0497335426406557	0.0025884383088869	0.055004314063848	0.9981909732587596	0.9990857279968806	100.36448311805724	0.1093907356262207	1699700356.842344	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.2874603271484377e-05	1.1920928955078125e-06	9.5367431640625e-07	2915.2783348560333	2914.4985880851746	3.814697265625e-06	9.5367431640625e-07	2.1457672119140625e-06	Walklets CBOW	294		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
0	train	0.0138064691637981	1.0	False	0.9993527973536604	772.0555555555462	0.9980583920609808	0.9987064319080128	0.9987055947073206	0.9991370631382136	0.6666666666666666	0.0006480414746543	0.9993527973536604	1191367.506172913	0.9990291960304905	0.9987055947073206	0.9980583920609808	0.9980583920609808	0.0006472026463396	0.9993527973536604	0.0012944052926794	0.9993527973536604	0.0347392448079994	0.0012944052926794	0.0006472026463396	0.9999843724819244	0.9999561286340036	98.64348530769348	0.1095848083496093	1699703364.654227	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.2874603271484377e-05	1.1920928955078125e-06	9.5367431640625e-07	2907.5600929260254	2906.773583889008	4.0531158447265625e-06	1.9073486328125e-06	1.1920928955078125e-06	Walklets CBOW	336		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
1	test	0.0138064691637981	1.0	False	0.9988615664845172	438.7000000000031	0.9226581458798856	0.9452704158586512	0.9978429680759276	0.9634742594190394	0.6666666666666666	0.0538261997405966	0.9462899050905952	8150.306024096436	0.9720664365832614	0.9028103044496488	0.9441328731665228	0.901671870934166	0.0011384335154827	0.9722204569681082	0.0971896955503512	0.9718653079308816	0.0455681208747036	0.0021570319240724	0.0537100949094047	0.9991493077397804	0.9994679799665388	98.64348530769348	0.1095848083496093	1699703364.654227	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	7	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.2874603271484377e-05	1.1920928955078125e-06	9.5367431640625e-07	2907.5600929260254	2906.773583889008	4.0531158447265625e-06	1.9073486328125e-06	1.1920928955078125e-06	Walklets CBOW	336		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
0	train	0.0138064691637981	1.0	False	0.9986312225343996	364.78947368421103	0.9932140801510112	0.995475763016158	0.9972673666043436	0.996979720983748	0.6666666666666666	0.0031727718488606	0.9968358981734504	114975.0095693781	0.9970516323888968	0.993694468329034	0.994103264777794	0.9923256908634336	0.0013687774656004	0.9977331565399282	0.0063055316709658	0.997732752726095	0.0497525738472658	0.0027326333956565	0.0031641018265496	0.9999565692552752	0.999941917203958	104.03547716140748	0.1084399223327636	1699706393.250435	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.2874603271484377e-05	1.1920928955078125e-06	9.5367431640625e-07	2922.96018910408	2922.174608230591	4.76837158203125e-06	1.1920928955078125e-06	1.9073486328125e-06	Walklets CBOW	378		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
1	test	0.0138064691637981	1.0	False	0.9995401241664752	1086.7500000000357	0.9123810655554344	0.9372574385510996	0.999137187230371	0.958153580672994	0.6666666666666666	0.0623920552677029	0.9376617773943056	17418.083044983276	0.9683994823123384	0.8890595009596929	0.9367989646246766	0.8885996251261679	0.0004598758335249	0.9681066931918516	0.1109404990403071	0.9676126878130216	0.0294412999896415	0.0008628127696289	0.0623382226056945	0.9983746885424568	0.999173781864312	104.03547716140748	0.1084399223327636	1699706393.250435	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	8	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.2874603271484377e-05	1.1920928955078125e-06	9.5367431640625e-07	2922.96018910408	2922.174608230591	4.76837158203125e-06	1.1920928955078125e-06	1.9073486328125e-06	Walklets CBOW	378		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
0	train	0.0138064691637981	1.0	False	0.9992799539170508	693.9000000000094	0.9959055758193306	0.9972693302673182	0.9985617718970228	0.9981782444028956	0.6666666666666666	0.0020164194152383	0.997986480655832	344124.8357142988	0.9982741262764274	0.9959833596327644	0.9965482525528548	0.995263313549815	0.0007200460829492	0.9986330078660526	0.0040166403672356	0.9986327984457076	0.0365737937685352	0.0014382281029771	0.0020135193441679	0.9996844735840026	0.9991762107751267	97.63112497329712	0.1089401245117187	1699709422.907885	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.2874603271484377e-05	1.1920928955078125e-06	9.5367431640625e-07	2930.4291682243347	2929.6425251960754	3.814697265625e-06	9.5367431640625e-07	1.9073486328125e-06	Walklets CBOW	420		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
1	test	0.0138064691637981	1.0	False	0.9988455322096512	432.60000000000304	0.9054681968775724	0.9321266968325792	0.9978429680759276	0.954702329594478	0.6666666666666666	0.0670125378296584	0.9331320103537531	6455.508387096822	0.9654874892148404	0.8818147159740755	0.9309749784296808	0.8806602481837267	0.0011544677903486	0.9654298211178566	0.1181852840259245	0.9648711943793912	0.0458735830382587	0.0021570319240724	0.0668679896462467	0.9974968937995848	0.9986874764268996	97.63112497329712	0.1089401245117187	1699709422.907885	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	9	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.2874603271484377e-05	1.1920928955078125e-06	9.5367431640625e-07	2930.4291682243347	2929.6425251960754	3.814697265625e-06	9.5367431640625e-07	1.9073486328125e-06	Walklets CBOW	420		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
0	train	0.0138064691637981	1.0	False	0.9993521451194932	771.2777777777684	0.9965511244042666	0.997700323392023	0.9987055947073206	0.9984658900234912	0.6666666666666666	0.0016561059907834	0.9983460376815764	465717.6425120607	0.9985258161944484	0.9966987225491604	0.9970516323888968	0.9960508676686536	0.0006478548805067	0.9988489647232106	0.0033012774508396	0.9988488380459026	0.0347561477649924	0.0012944052926794	0.0016539623184237	0.9994278735639256	0.9987918263317344	99.09789109230042	0.1111490726470947	1699711827.957371	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.3113021850585938e-05	9.5367431640625e-07	9.5367431640625e-07	2303.996300935745	2303.202590942383	4.0531158447265625e-06	9.5367431640625e-07	2.1457672119140625e-06	Walklets SkipGram	42		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
1	test	0.0138064691637981	1.0	False	0.9992781520692974	692.1666666666597	0.8599187389810998	0.895236042250485	0.9987057808455564	0.9301121656600516	0.6666666666666666	0.1043196544276457	0.8958153580672994	6635.055210489926	0.947260569456428	0.8273766976411723	0.894521138912856	0.8266548497104695	0.0007218479307026	0.9461335611872072	0.1726233023588277	0.944722474977252	0.0366178835927908	0.0012942191544434	0.1041846419327006	0.98727614047247	0.9948616500486948	99.09789109230042	0.1111490726470947	1699711827.957371	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	0	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.3113021850585938e-05	9.5367431640625e-07	9.5367431640625e-07	2303.996300935745	2303.202590942383	4.0531158447265625e-06	9.5367431640625e-07	2.1457672119140625e-06	Walklets SkipGram	42		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
0	train	0.0138064691637981	1.0	False	0.9986336833021716	365.4473684210531	0.9959010499065152	0.9972710951526031	0.9972673666043436	0.9981782444028956	0.6666666666666666	0.0013700605710989	0.9986336833021716	266738.1108033248	0.9979505249532576	0.9972673666043436	0.9959010499065152	0.9959010499065152	0.0013663166978282	0.9986336833021716	0.0027326333956565	0.9986336833021716	0.0497099974526927	0.0027326333956565	0.0013663166978282	0.9996923235417916	0.999100020316788	98.5432858467102	0.1088159084320068	1699714208.406579	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.3113021850585938e-05	9.5367431640625e-07	9.5367431640625e-07	2280.303174972534	2279.505888938904	5.0067901611328125e-06	1.9073486328125e-06	1.1920928955078125e-06	Walklets SkipGram	84		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
1	test	0.0138064691637981	1.0	False	0.9985935302391	354.9999999999964	0.887042549503289	0.917707884532529	0.997411561691113	0.9450675870002876	0.6666666666666666	0.0813148788927335	0.9188955996548748	4365.744680851019	0.958153580672994	0.8601190476190477	0.916307161345988	0.8587125778581477	0.0014064697609	0.9579160718875824	0.1398809523809523	0.9570882947652212	0.0503995584220815	0.0025884383088869	0.0811044003451251	0.9895915299926076	0.9957368003393532	98.5432858467102	0.1088159084320068	1699714208.406579	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	1	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		1.3113021850585938e-05	9.5367431640625e-07	9.5367431640625e-07	2280.303174972534	2279.505888938904	5.0067901611328125e-06	1.9073486328125e-06	1.1920928955078125e-06	Walklets SkipGram	84		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
0	train	0.0138064691637981	1.0	False	0.9974160206718348	193.0000000000018	0.9950373906465196	0.9967006168411991	0.9948223788292824	0.9977947169087684	0.6666666666666666	0.0007228567297962	0.9992808859485114	266996.1999999855	0.9970516323888968	0.9985563736105096	0.994103264777794	0.9959723942823442	0.0025839793281653	0.9983480178756252	0.0014436263894904	0.9983475824412672	0.0671481457783841	0.0051776211707176	0.0007191140514886	0.9999408538259464	0.9999338546361156	99.04537534713744	0.1185033321380615	1700089129.012135	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		3.5762786865234375e-05	1.1920928955078125e-06	4.0531158447265625e-06	2272.8958530426025	2272.03435587883	4.76837158203125e-06	9.5367431640625e-07	5.245208740234375e-06	Walklets SkipGram	126		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
1	test	0.0138064691637981	1.0	False	0.9979324603721572	241.33333333333087	0.9090902659428473	0.9351991388589882	0.9961173425366696	0.956715559390279	0.6666666666666666	0.0632308358596795	0.9370146678170836	3816.70319634699	0.9665660051768764	0.8877354863514033	0.933132010353753	0.8856679467235604	0.0020675396278428	0.966993977674888	0.1122645136485967	0.9665146289909888	0.0604781148279117	0.0038826574633304	0.0629853321829163	0.9928082806203616	0.9959336954816614	99.04537534713744	0.1185033321380615	1700089129.012135	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	2	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		3.5762786865234375e-05	1.1920928955078125e-06	4.0531158447265625e-06	2272.8958530426025	2272.03435587883	4.76837158203125e-06	9.5367431640625e-07	5.245208740234375e-06	Walklets SkipGram	126		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
0	train	0.0138064691637981	1.0	False	0.999137683242311	579.3333333333263	0.9984898986205412	0.9989941083489008	0.9982741262764274	0.9993288268852774	0.6666666666666666	0.0001440714594438	0.9998561771897024	4021152.6666676034	0.9990651517330648	0.9997119400835374	0.9981303034661296	0.9988496233258484	0.0008623167576889	0.9994968656543316	0.0002880599164626	0.9994968010926604	0.0398893560773159	0.0017258737235725	0.0001438228102976	0.9995659873140132	0.9990347026083064	203.12454390525815	0.1200101375579834	1700195656.201979	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		3.504753112792969e-05	1.1920928955078125e-06	8.821487426757812e-06	2431.215745925904	2430.409885168076	5.0067901611328125e-06	9.5367431640625e-07	6.198883056640625e-06	Walklets SkipGram	168		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
1	test	0.0138064691637981	1.0	False	0.9988350419384904	428.700000000003	0.894726643688319	0.9237233354880414	0.9978429680759276	0.9490940465918896	0.6666666666666666	0.0754431474275832	0.9247195858498706	5682.42464183385	0.9612812769628992	0.8688955672426747	0.9225625539257982	0.867730609181165	0.0011649580615097	0.9610631229600368	0.1311044327573253	0.9603494623655914	0.0460721810671625	0.0021570319240724	0.0752804141501294	0.9888352660389004	0.9955445547727216	203.12454390525815	0.1200101375579834	1700195656.201979	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	3	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		3.504753112792969e-05	1.1920928955078125e-06	8.821487426757812e-06	2431.215745925904	2430.409885168076	5.0067901611328125e-06	9.5367431640625e-07	6.198883056640625e-06	Walklets SkipGram	168		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
0	train	0.0138064691637981	1.0	False	0.9991367527516006	578.7083333333263	0.9968725610828446	0.9979163672941516	0.9982741262764274	0.9986097128337889	0.6666666666666666	0.001224607405273	0.9987775061124694	472566.41666664806	0.9985258161944484	0.997556769186548	0.9970516323888968	0.9966935219381484	0.0008632472483993	0.998957113282925	0.0024432308134521	0.9989570971338152	0.0399100309113658	0.0017258737235725	0.0012224938875305	0.9998362549483436	0.999581869222722	100.48269534111024	0.1095967292785644	1700093883.49264	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		3.5762786865234375e-05	1.1920928955078125e-06	4.0531158447265625e-06	2273.2973732948303	2272.451898813248	4.0531158447265625e-06	0.0	2.1457672119140625e-06	Walklets SkipGram	210		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
1	test	0.0138064691637981	1.0	False	0.9988210327752888	423.600000000003	0.8809585233864436	0.9127343244990304	0.9978429680759276	0.9417601380500432	0.6666666666666666	0.0864677907479463	0.913718723037101	4898.9340000000375	0.9557808455565142	0.8525617397714707	0.9115616911130284	0.8513827725467595	0.0011789672247111	0.9553227091459908	0.1474382602285293	0.9543764785400474	0.0463358853088041	0.0021570319240724	0.086281276962899	0.988962426699998	0.9944516951562108	100.48269534111024	0.1095967292785644	1700093883.49264	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	4	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		3.5762786865234375e-05	1.1920928955078125e-06	4.0531158447265625e-06	2273.2973732948303	2272.451898813248	4.0531158447265625e-06	0.0	2.1457672119140625e-06	Walklets SkipGram	210		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
0	train	0.0138064691637981	1.0	False	0.9991365042814996	578.5416666666597	0.9964420062183784	0.9976289696795516	0.9982741262764274	0.9984179490867252	0.6666666666666666	0.0015127503241607	0.998489860491874	382443.591269846	0.9983819933841508	0.9969836253950014	0.9967639867683014	0.996120129676501	0.0008634957185004	0.9988131300560548	0.0030163746049985	0.9988130777254252	0.0399155497073167	0.0017258737235725	0.0015101395081259	0.9998337624057516	0.9995717589471944	117.97705912590028	0.1112160682678222	1700198263.597997	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		3.504753112792969e-05	1.1920928955078125e-06	8.821487426757812e-06	2487.46404004097	2486.65035200119	6.9141387939453125e-06	9.5367431640625e-07	2.1457672119140625e-06	Walklets SkipGram	252		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
1	test	0.0138064691637981	1.0	False	0.9985822306238186	352.1666666666631	0.8779355668718953	0.910383455407152	0.997411561691113	0.9401783146390568	0.6666666666666666	0.0886678200692042	0.9115616911130284	3971.7528455284128	0.9544866264020708	0.8493754592211609	0.9089732528041414	0.8479576898449794	0.0014177693761814	0.9540803461254552	0.150624540778839	0.9530897609382049	0.0505916588378977	0.0025884383088869	0.0884383088869715	0.9902801191634512	0.9958984351549072	117.97705912590028	0.1112160682678222	1700198263.597997	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	5	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		3.504753112792969e-05	1.1920928955078125e-06	8.821487426757812e-06	2487.46404004097	2486.65035200119	6.9141387939453125e-06	9.5367431640625e-07	2.1457672119140625e-06	Walklets SkipGram	252		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
0	train	0.0138064691637981	1.0	False	0.9982735055032012	289.1041666666632	0.9942842154500294	0.9961952620244078	0.9965482525528548	0.9974591303514072	0.6666666666666666	0.0020926540626353	0.9979145692506832	138151.91522988043	0.997231410901769	0.99583213567117	0.994462821803538	0.9941056411743712	0.0017264944967987	0.9980940212417848	0.0041678643288301	0.9980940051066278	0.0555461020735059	0.0034517474471451	0.0020854307493168	0.9999247686522288	0.999925752129235	13735.632247686386	0.1176052093505859	1700136996.835217	Edge Prediction	Perceptron	Ensmallen	KGIDG	239456	2014418	Connected Monte Carlo	6	"{""train_size"": 0.75, ""edge_types"": [""minority_edge""]}"	False	[[[239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25], [239456, 25]]]	[[]]	[[]]	10	3.11.4	macOS-12.5-x86_64-i386-64bit	phineas-2.attlocal.net	0.11.83	10		3.5762786865234375e-05	1.1920928955078125e-06	4.0531158447265625e-06	26930.28916788101	23134.71791791916	3.814697265625e-06	9.5367431640625e-07	2.1457672119140625e-06	Walklets SkipGram	294		['Hadamard']	100	10	1000	32	0.001	0.9	0.999	False	False	42.0	100	30.0	0.01	0.9		False		f32			6.0	10.0	128.0	10.0	4.0	100.0			False	False	False	1.0	1.0		
